name,latitude,longitude
Kebap Xpress,51.3219452,4.9401798
Domino's Pizza,51.177089,4.8327379
De Waterput,51.33266,4.9590822
Huzur Pizzeria Kebab,51.1618789,4.9908608
Broodjescorner,51.3153417,4.9499194
Chef Tielen,51.2438076,4.8955912
Pizza Phone,51.3222183,4.9429729
Winterput,51.3227252,4.9476512
Sushi Katelijne,51.2027746,3.225491
Sushi Shop,51.1965836,3.2193243
Kwalito,51.2117782,3.2199795
Sanseveria,51.2085266,3.230293
Venice Corn,51.2061082,3.2230322
McDonald's,51.2073935,3.2228449
Benvenuto,51.2084283,3.2231785
Hemelse Taartjes,51.2097461,3.2335841
Pasta La Vista,51.1965836,3.2193243
Belchicken,51.1977777,3.2197465
Pitta Roos,51.1987497,3.1889283
Chef Sam,51.2111316,3.2466451
SaBa Snack,51.2062849,3.2180116
Pasta Presto,51.2084353,3.2225614
Restaurant Bella Italia,51.210988,3.2243564
Wasbar,51.2299337,3.2028416
Pizza Hut Delivery,51.1925295,3.1963551
DailySlice,51.2110818,3.2424745
Los Pollos Brugge,51.2125549,3.2104501
Starbucks ©,51.1965836,3.2193243
Golden Dynasty,51.154389,3.2363864
Hawaiian Poke Bowl,51.209023,3.2233162
Pizza Di Trevi,51.2241524,3.1985614
The Olive Streetfood,51.2075392,3.2259677
Mister Grill & Buffet's & Il Signore,51.1932492,3.1961758
Mister Spaghetti,51.2042131,3.2240564
Pizza Mr. Food,51.1544825,3.2358945
Vincenzo,51.2094934,3.2264704
Mount Gorkha,51.1999973,3.2287002
Pitta Reco,51.1892163,3.2116095
Otomat,51.2062524,3.2228238
Pizzeria Sforno,51.2211098,3.2328571
Taboulé,51.2107518,3.2358214
Nakhon,51.2094049,3.2256341
Brugge Burger,51.2097506,3.2247857
Jilles Beer & Burgers,51.2074872,3.2283326
Taj Mahal,51.2093893,3.2254744
Pasta Maria,51.2050108,3.2214475
Shalimar Indian Restaurant,51.2007053,3.2456519
't Pallieterke,51.2042799,3.2187292
Chicken Tok Tok,51.2049316,3.2187693
Kebap Nisa,51.1982186,3.2193108
Bistro Flandria,51.199284,3.2290843
King Kebab,51.2094748,3.22894
Art Of Chocolate Bar,51.2096493,3.2273481
't Friethuis,51.20143,3.2001395
Pizza Service,51.2095824,3.2274173
Kroketo by 't Huiskombuis,51.2123889,3.2385168
Vivo,51.2104322,3.2354431
Marpha Sushi & Nepali Kitchen,51.2096699,3.2262257
Scoober Hub,51.2063137,3.2185317
Brugge Kebab,51.2100923,3.2231422
Burger King,51.2085548,3.2240359
"Sancho's - tapas, snacks & more",51.2084032,3.2222363
Cafe Cafe,51.2025331,3.2257526
M'adam Traiteur,51.2110812,3.2362509
Chez Vincent,51.2060254,3.2216752
WuaKmole Latin Street Food,51.210934,3.2360446
Carlito's,51.2097494,3.2292827
Barista's Secret,51.2083914,3.2221812
Tanoshi Sushi,51.2096384,3.2264104
Subway,51.1974325,3.2191549
#JAMIEZ.8000,51.2031602,3.2250804
Bavet,51.2065067,3.2232199
Jaipur Indian Tandoori,51.2203619,3.2079029
Pitta Mr. Food,51.1542688,3.2375995
Iran Chicken Grill,51.2038924,3.2084074
Casper,51.2104331,3.2356516
Irata Sushi,51.2083657,3.222095
In-Dish,51.2069637,3.2215809
Le Pain Quotidien,51.2064078,3.2226314
Il Fuoco,51.1986098,3.1872996
Chocolalino,51.2077137,3.2257744
Curry Palace & Tandoor,51.2094653,3.2289215
PJ's Tapa & Wine bar,51.2068403,3.2294304
Pizza Talia's Concept,51.199984,3.2292098
Garlic n Greens,51.2097262,3.2247417
Ristorante Kwizien Divien,51.2076835,3.2248113
Moana Pokébowls,51.210994,3.2240232
Tea Room Zandkoekje,51.2056295,3.216075
Quick,51.2080239,3.2665545
Verdi,51.209546,3.2246324
Estaminet,51.2072394,3.2301658
Domino's Pizza,51.1979325,3.2195516
Ellis,51.2063236,3.2227352
Frituur Baronneke,51.1922476,3.2319513
Boba & Bubbles,51.202126,3.224956
Speedy Snack,51.1552923,3.190252
Napolitano,51.223938,3.22676
Bruno Foodcorner Brugge,51.1965836,3.2193243
Kanikama Sushi,51.2095854,3.2247869
Elvino,51.21556,3.209304
Wiphada Thai Food & Take Away,51.21104,3.2361562
Frituur Passage,51.190407,3.2120082
Go.fre Breidelstraat,51.2086,3.2258036
l'Atelier Shop,51.2064969,3.2190456
Dunkin' Donuts Brugge,51.208115,3.2236397
In 't Vrije,51.2209589,3.2390246
Bellicious,51.203526,3.2246337
Go.fre Katelijnestraat,51.203033,3.2254474
Lhasa Tibetan Kitchen,51.2107291,3.2360161
Sole D' Sud,51.205437,3.2144568
Pasta Bouff,51.1879511,3.1987923
Frietfarm,51.20525,3.2192464
Afc - Antwerp Fried Chicken,51.2220189,3.20775
Haoxuan Chinees Restaurant,51.22231,3.2070713
Narai Thai,51.2051724,3.2145709
Indian Tandoori,51.202843,3.2263446
Pitta de Kroon,50.949387,4.04096
Pizza Express Mere,50.9269069,3.956706
You You,50.9434713,3.9847027
Domino's Pizza,50.942126,4.0389596
Sapori Veri,50.9307691,4.0190965
NYB New York Burgers,50.9265359,3.9562239
Route 46,50.925087,3.9524026
Sushi Fuki,50.943096,4.035519
VIKI Food Court,50.90621,4.877295
Kebap Store,50.9799202,4.9708248
Pizza Punto,50.8474702,4.8209022
Pizzeria 1357,50.7537253,4.9867438
Eetcafé De Vierslag,50.8073043,5.1079068
Pizza Hut Delivery,50.8134358,4.9353169
Domino's Pizza,50.8075459,4.9366282
Pizza Desperado,50.841038,4.834623
Eethuis Musti,50.8221402,4.8914991
M84U,50.8068626,5.0969517
Saray,50.8006942,4.9563972
Pizza Angelo,50.8126946,4.9431257
Pasta Mamma Mia,50.8092535,4.9340347
Nazar Kebap,50.8071283,4.9383136
Grill Metin,50.8066648,4.9394094
Pizza Napoli,50.8418517,4.9459863
Nazar Side,50.8096291,4.9320733
Pizzeria Bella,50.8375087,4.9183471
Maara Uno,50.8396305,5.0213554
Domino's Pizza,50.8556098,2.729452
Pizza Forrientez,50.8552225,2.7294853
Pizza Milano,51.1009135,3.7628303
Pizzeria Vaillance,50.8359183,4.306626
Al Hamidine,50.824517,4.3265343
Bonici pizza Burger,50.8199874,4.2801238
Snack Saint-Guidon 2012,50.8349281,4.3061951
Sushic,50.8358321,4.2947917
Snack Dem's,50.8278274,4.3016666
La Zone 100,50.8583283,4.3369131
La Friterie Red,50.8212319,4.2932346
O Bon Coin,50.8511515,4.3319583
Fubao,50.800641,4.3366973
Bagel Jackson,50.8338158,4.3064679
Au Grain,50.8377747,4.2878051
Al Baron,50.8353932,4.3061998
Domino's Pizza,50.910885,4.1985273
Les Mystères du Cygne,50.8332173,4.3023348
Thai Bangkok,50.8532936,4.3534405
Samy's Coffee,50.8196768,4.2849871
La Storia,50.8357634,4.3003921
Délices de Beirout,50.8479496,4.3096052
Pizza Hut Delivery,50.8442687,4.2694325
Kebab Bizet,50.8254856,4.2987251
La Cucina,50.8321029,4.3024458
Traiteur Sandro,50.8381842,4.3072242
Pizzeria Papino,50.8435409,4.2602085
So Sushi,50.8707578,4.2573581
O'Bizet,50.8255125,4.2986918
Pizza King Family,50.856907,4.3283698
Kasbah d'Asie,50.8340799,4.3066346
Les Larmes Du Tigre,50.8355877,4.3506121
Pizza Roma,50.8357618,4.3079334
Frituur Drie Koningen,50.8451296,4.2755468
Thai Wok Express Toison d'or,50.835942,4.3566988
Plein Nr 12,50.8482448,4.2644906
Incontro,50.8206596,4.2933607
Durum Express,50.8475034,4.303581
Olli's Burgers-Bar,50.8367139,4.257136
YouWok,50.8387823,4.2870944
House Food,50.8351069,4.3092514
Güler Pide & Kebab,50.8354833,4.3097825
Bazi Boulangerie,50.834183,4.30667
Hawaiian Poké Bowl,50.8387823,4.2870944
Street Wok,0.0,0.0
Bbq Royal,50.83482,4.3073015
Asian Food,50.8006947,4.3366998
Le Chapeau Blanc Anderlecht,50.8348658,4.3077872
We Wok,50.8494477,4.3280281
Sandwicherie BB Gourmand,50.8202843,4.2931191
Snack House,50.8709662,4.2639294
Family,50.8766627,4.3405033
Dolce Italia,50.8480817,4.3110836
Les Marseillais,50.8665402,4.2953007
Wazawok,50.819394,4.2807279
Marinah,50.8349879,4.305918
La Pizzetta,50.8348761,4.3035919
Steakhouse Prince de Liège,50.8467586,4.2993289
La Fermette,50.8363084,4.2991263
TotalEnergies,50.8187593,4.2920699
Orient Kitchen,50.8586546,4.3125276
Le Belle Vue,50.8347086,4.306837
Domino's Pizza,50.8247033,4.2971408
FritiBel,50.8239036,4.2957066
Mob's Drinks & Food,50.8710135,4.2648025
Snack 4 You,50.8240914,4.2958255
Snack Mirvan,50.8352676,4.3084661
Monster Buns,50.8464707,4.291437
Les Vignes Du Liban,50.8386921,4.3504918
La Maison du Kebab,50.8354388,4.2999718
Zaatar Liban,50.829112,4.303441
Hill's Donuts,50.8196494,4.2804621
Cleopatra Restaurant,50.8353842,4.3091843
Pâtisserie Bruxelloise,50.8346445,4.3064529
Chicken Crunch,50.8190111,4.2855443
Snack de Linde,50.8360019,4.3001559
Snack Lems,50.821392,4.2943516
Mob's Grill (Halal),50.8709695,4.2649549
Le Zino,50.8389382,4.3106946
Pizzeria d'Alessio,50.8291925,4.3389727
Best Grill,50.8355777,4.2999137
Food Trip,50.8547389,4.3343965
Le Palais d'Asie,50.7661796,3.0041522
Man Wah,51.2490682,5.5434036
YammYou Sushi,51.2279483,5.4351611
Liman Grill House,50.998704,5.512514
Eetcafe Parga,51.0004541,5.5068246
Ekoshop & Foodstation,51.0016905,5.5074698
Euro Kebab-Pizza,51.027906,5.5321544
Florya Kebab & Pizzeria,51.019872,5.4752219
The Burgery,50.9633208,5.4978881
Pink Pizza Genk,50.9964093,5.5223881
Mediterranean Fish Restaurant,51.0008456,5.508056
Yummy Burger,50.9445866,3.1274829
Pretzel King,50.9480685,3.122127
Pizza Maa,50.8399951,3.1644583
Pizza&Co,50.7805606,3.1251744
Pizza Pita King's,50.8902312,3.0602099
Ali Baba et Les 40 Saveurs,50.7805606,3.1251744
Pita & Pizza Ela,50.8728694,3.1824152
Pizza Aversa,50.9425078,3.1243796
Pizza Italia,50.9400783,3.1220953
Al Maestro,50.784637,3.1264966
Melita,50.890503,3.0607631
Oli's House,50.9703346,3.120371
Populair,50.861949,5.6249084
Restaurant Da Vinci,50.8930375,5.4713044
Restaurant Malibu,50.8628717,5.5523338
Eethuis Bidos,50.8904648,5.653412
Domino's Pizza,50.8711675,5.5153874
Ottoman Eethuis,50.8730912,5.5212681
Forty Seven,50.9325605,5.4049223
Wok2Go,50.8717485,5.51503
Eethuis Mehmet,50.8487033,5.4899992
Pink Pizza Hasselt,50.9277756,5.3359299
Stela,51.1046623,5.0021347
Sushi Corner Geel,51.162064,4.991115
Volt,51.1618791,4.9908603
Dunya Kebab,51.11452,4.866375
King Of Kebab,51.0534807,4.8821208
Maxx Pizza,51.1772165,4.8330195
Cheff Kebab,51.1410312,4.8398966
De ster pizzeria & doner kebap,51.0905238,4.9161535
The Italian Chef,51.1614345,4.9892007
De Chef,51.0524419,4.7776624
Pizza Point,51.1235066,4.8682401
Pizza Efe Olen,51.1433937,4.8599987
Nikko Sushi,51.1769269,4.8329388
Koji Sushi & Thai,51.1615341,4.9908054
Doragon Sushi,51.1398919,4.7590381
Pizza Efe Westerlo,51.0875698,4.8717344
Pizza Sultan Westmeerbeek,51.0607777,4.8365614
Eethuis Istanbul,51.0320949,4.8327207
Sultan Kebap Geel,51.1666658,4.9889729
Sushi & Go,51.1864432,5.1137273
Wasabi Sushi,51.0766004,4.7253011
Kebap Oasis,51.0973895,4.9451813
Pizza kebap Pasa,51.0538633,4.883327
Napoli Pita Pizza,51.0752678,4.7883703
Istanbul,51.1609827,4.9906752
Pizza Efe Hulshout,51.0759414,4.7886443
Saray Pizza & Kebab,51.1383619,4.9038049
Herentals Kebab,51.1745451,4.838171
Pasa Snack,51.1654451,4.989585
Hoso Maki,51.1801064,4.8335966
Domino's Pizza,51.160737,4.989902
Het Westels Traiteureke,51.08681,4.9156322
Mynoa Sushi,51.128338,4.86739
Pastasciutta,50.8506925,2.8851068
Domino's Pizza,50.849307,2.876717
Tucker Food,50.78019,3.0345345
La Taj,50.8505874,2.8872937
Sushi Star,50.8520258,2.8882414
Frituur Chipz,50.8471864,2.8883292
Yathida's Noodle House,50.8521864,2.8868265
Pizza Yolo,50.8543099,2.8864992
Pizza Roma,50.8508582,2.8868742
Cleopatra,50.8559926,2.7291697
Sushi At Home,50.852162,2.8841058
Munchies Ieper,50.8507025,2.8851024
Turkische Food,50.852814,2.893423
The Pizza Valley,50.7718066,2.791276
Fika,50.851448,2.8887074
Pizza Express,51.01293,5.4891553
Orontes,51.0318177,5.3730854
Oklava,51.153099,5.392288
Baskent Peer,51.1299453,5.4185639
Milas,51.1615201,5.3969554
't Kebabske,51.0258352,5.3753281
Sude Snacks,51.1310279,5.4576418
Leo Sushi,51.1173596,5.2610917
LindelBaskent,51.1953055,5.4032187
De Pitstop Peer,51.1747341,5.4514067
Domino's Pizza,51.228445,5.4339409
Musty Kebab,51.1261817,5.358197
Mangalica Delicatessen,51.16197,5.2665243
Royal Donuts & Bagels,0.0,0.0
Wok 2 Smile,50.9931398,5.5180782
Domino's Pizza,51.14063,5.59778
Pizzeria Grillroom Dudi,51.0958982,5.7928862
Rana,51.1736447,5.5797481
Huzur Pizzeria Kebab,51.1311405,5.4560267
Pizzaria Samara,51.1368855,5.5285518
Amber's Pizzalijn,51.112926,5.638634
Oma's Ijs,51.1367898,5.5961394
Huzur Pizzeria Kebab,51.1447208,5.7423493
Boston Pizza,51.020157,5.7460666
Keyf Lounge,51.1401444,5.5835198
Bagelshop Houthalen,51.0248518,5.4802899
Canadian Burgers,50.7363041,5.6959147
Sebo,50.8084433,5.4662026
Aux Grillades d'Ans,50.6588138,5.5239177
Urban,50.8498249,5.487312
Oishii Sushi & Asian Cuisine,50.9311632,5.340202
Pizzeria Tiamo,50.6602176,5.5652634
Sali Kebap,50.7802657,5.4635312
Pitta Point,50.8032244,5.5709341
Domino's Pizza,50.7827589,5.4683025
't Hoekske,50.7841913,5.474018
Eethuis Taksim,50.8042765,5.5746671
Snack Pita Pizza Rocourt,50.6680613,5.5550145
Au Palais des saveurs,50.7287203,5.350352
Pita Ephesus,50.6641724,5.5366125
Eat Point,50.7833305,5.4733572
De 5e smaak,50.7820661,5.465832
Giuseppe Pasta,50.67838,5.540798
L'impero,50.654157,5.5738945
Nasip,50.8888527,5.527032
Nur Kebab,50.8861168,5.5289695
My Chili Factory,50.6783787,5.5407982
Point Brunch,50.737843,5.694405
Pita Antalya,50.654633,5.431923
De Zus van Marrit,51.0479456,3.7277488
Pizza Babbi,51.0361366,3.7412197
Happy Thai,51.0370691,3.7129105
#Falafel,51.0373687,3.726832
Restaurant Athene,51.0503627,3.7301867
Top Pizza,51.0026084,3.7145642
Broodpunt,51.057953,3.7277853
Basic Italian - Sint-Pietersstation,51.036581,3.710421
Miss Yu,51.0483433,3.7216844
Frituur Marcel,51.0412053,3.7296424
Belchicken Vrijdagsmarkt,51.0564022,3.7256969
Casa Gloria,51.0465092,3.7225456
Top Sushi,51.0521369,3.752791
Mister Pizza,50.992883,3.7468562
Ediz Pizza-Pita,50.9911311,3.8307237
Tasty Take Away,51.0357954,3.7263164
Pitaya,51.0523119,3.7204521
Ikura Sushi,51.0580898,3.7239338
Currychiwa,51.0472091,3.7220436
Starbucks ©,51.0370669,3.7105302
Foodtruck Pitta Mustafari,51.036934,3.7413306
Frizzas,51.0465481,3.7219871
Petit Thai,51.0477463,3.7215199
Pitta Melissa,51.0372872,3.7404987
Magnum and Ben&Jerry's Store,51.0486296,3.7338452
Pasta Bar La Bicyclette,51.0302444,3.7060947
Frietcultuur,51.0411497,3.7276007
Angelo Market,51.0566547,3.7344305
Oumi Sushi,51.0486856,3.7304782
Starbucks ©,51.0548174,3.7223182
Andromeda,51.0402796,3.7254715
Gigi,51.055532,3.7273791
Q'bap Gent,51.049376,3.730604
Nub Smashburger,51.0538191,3.7229178
Zorba de Griek,51.0282328,3.7263061
Sushi Wetteren,51.0054133,3.8784973
Buzzy Snacks,51.0448369,3.7235324
Friet Lounge,51.0374837,3.7266652
Pitta Sena,51.037505,3.714077
Orientali - Streetfood Bar,51.0433965,3.7264723
Prima Donna,51.0403402,3.7254419
Midpoint,51.0477064,3.721763
Greenway,51.0476086,3.7215667
Paul's Boutique Premium Burgers,51.036188,3.7130025
Tantuni,51.0528081,3.7475081
Basic Italian I,51.0416319,3.7253795
San Marco Gent,51.0527692,3.724059
Bocca,51.0384268,3.7264925
Frituur 9000,51.0497252,3.731859
La Rustica Pizzeria,51.0464304,3.7268687
Patrick Foley's,51.0500379,3.7195511
Gouden Paard,51.052901,3.7458379
Pizza Pitta Flora,51.0193229,3.764036
Yammi Yammi,51.0392263,3.7262916
The Dinner House,51.0422827,3.7188097
Sim Pizza,51.0266016,3.7207736
Cannur Pizza Pasta Pitta BBQ,51.0058452,3.8886878
Frituur Dampoort,51.0567311,3.7422671
Basic Italian II,51.0493577,3.7267321
Rasoi - Indian Cuisine,51.0508013,3.7297615
Ton Ton Snack,51.0415591,3.72555
Burger Boutique by Bruno & Elise,51.0427975,3.7246992
Hot Falafel,51.0367551,3.7111842
Sushi Plaza,51.0511095,3.7293774
De Appelier,51.0386801,3.7281995
Pantheon,51.0501011,3.7170398
Horn Ok Please,51.0550372,3.729534
Snack Tosi,51.0408567,3.7253756
Belchicken Overpoortstraat,51.0405161,3.7256541
Da Adriano,51.0562288,3.726014
Loving Hut Express,51.0443479,3.7518016
Frituur Vlasmarkt,51.0558853,3.7279578
In Den Oven,51.0387021,3.727335
Grill Mix Centrum,51.050273,3.730271
STAMcafé,51.0439615,3.7175096
Clemente Pizza & Pasta,51.035455,3.725898
Gulzig,51.0592696,3.7301033
Mogador - Moroccan Food,51.0533659,3.7243537
Agrea,51.0531523,3.725538
Sushi Ledeberg,51.0375854,3.7423121
Frituur Bxl,51.0528918,3.747029
Pizzafactory,51.0512263,3.7292351
Pizza Yavuz,51.0522166,3.7485857
Pizza Talia's Concept,51.0388634,3.7101016
Oats Day Long,51.0477777,3.7218156
De Walrus,51.0502856,3.7100165
Laila Tandoori Restaurant,51.0372648,3.7099408
Pitta Kebab Sude,50.9998937,3.7501562
Giuseppe's Forno a Legna,51.0542817,3.7229234
Pizza Stop,51.0388277,3.7465613
Frituur Heuvelpoort,51.0370599,3.726667
Le Pain Quotidien,51.0542803,3.7211624
Poule & Poulette,51.0545899,3.7222228
Collina 2 Go,51.0425131,3.7457547
Taste of India,51.0546109,3.7232788
Corner City,51.0310057,3.7627649
Holy Guacamoly Burrito Shop st. Pieters,51.0378385,3.7150182
Dunkin' Donuts,51.0566373,3.7234406
Jacquet,51.049059,3.7308743
The Crispy Crunch Diner,51.031243,3.7133638
Frituur Overpoort,51.0405731,3.725505
Chulo,51.0563249,3.72638
Frituur Nederkouter,51.0464285,3.7222242
Snack Deniz,51.0412191,3.7253941
Casper,51.0486296,3.7338452
Kingslize Pizza,51.0387464,3.7307626
Destiny Asian-Food,51.0525108,3.7232475
Da Pino - Fratelli D'Italia,51.051153,3.7252268
Thai Thanee,51.0504242,3.7300729
Halal Fried Chicken,51.0535273,3.7217288
Asian King,51.046617,3.7223656
ROSA Coffee & Love,51.0528774,3.747116
Tabouleh,51.0387482,3.7467169
Patisserie Gantoise,51.0504214,3.7228873
Poké Sushi Point,51.039957,3.716691
Babu,51.048389,3.727302
O'Tacos,51.0535315,3.7230751
Snack Dodo,51.0304194,3.8018376
Pizza Diamond,51.0017346,3.751311
Foodmaker,51.0483706,3.7298018
Brasserie Keizershof,51.0564791,3.7255249
Nat Thai,51.0440132,3.7445244
Le Pain Quotidien,51.0515954,3.7253985
Délice,51.0443843,3.7142189
Fusilli,51.0492118,3.7308157
5th Gok,51.056655,3.7252142
Mana,51.0436413,3.720981
Bij Mia & Maria,51.0480844,3.7273512
The Peps sushi & bar,51.0328584,3.7075596
The Pizza Masters,51.0367741,3.7416992
Bella Vista,51.0535738,3.7248156
8tea5 - Bubble Tea,51.0530721,3.7230089
Hawaiian Poké Bowl,51.0490925,3.7310037
Pizza Overpoort,51.0405137,3.725391
Hawin Bakkerij Gent,51.0567129,3.7352987
Frituur de Bunch,51.0434922,3.7245434
Lucmoon Vietnamees,51.0358912,3.7437033
Way Jakobijnenstraat,51.052139,3.719882
Mister Friet,51.0374461,3.7109707
Planet Yoghurt - Planet Pasta,51.0569542,3.7245172
Asian Corner Takeaway,51.0531396,3.7230259
Ichi Bites,51.0397422,3.7265919
Tokyo Sushi,51.0541181,3.7251779
Japans Restaurant Amatsu,51.0552817,3.7239381
The Fresh Princess,51.0366231,3.7131209
Ma's Bakery,51.049618,3.7304907
El Fogon,51.0536709,3.7254561
Yibei Tea - Bubble Tea,51.050446,3.7271993
Veggiezond,51.0361132,3.7108392
Pizzeria Pulcinella,51.0405491,3.7433635
Maestro,51.0033413,3.8004919
La Calzoneria,51.0528131,3.7240234
Bakkie Gent,51.0369347,3.7413307
Chicken World Gent,51.0416463,3.7297433
Oasian,51.037437,3.7106311
Pizzeria Da Toto,51.0405962,3.7099715
Honey Bunny,51.0392263,3.7262916
Lito,51.0489951,3.7332639
Shawarma Syria,51.0567378,3.7359849
C-Kitchen,51.029125,3.7270565
Vier Mama's,51.047447,3.72438
Yokubo,51.040916,3.7129903
Hoy Pinoy,51.056904,3.7356303
De Lange Friet,51.056705,3.723511
Eethuis Enjoy,51.040062,3.7437656
Yokoso,51.052081,3.7223995
Ruba Gent,51.047703,3.721568
Ketchup,51.052128,3.7216525
Way Voldersstraat,51.052353,3.7233596
Ya Hala,51.0507243,3.7192426
Shack,50.995,3.745595
Cesar Pizza Snack,51.042915,3.7373457
Miyagi San,50.8596658,4.3080144
Au Vogelenzang,50.8111853,4.2829328
Snack Baan,50.818096,4.243635
L'Emir,50.8051781,4.2881296
Wemmel Grill,50.91032,4.3009225
Bella Italia,50.8086929,4.161434
Pizza Hut Delivery,50.7861415,4.5012746
Pizzeria Venezia,50.8232584,4.3877551
Moshi Mochi,50.73292,4.492459
Domino's Pizza,50.72519,4.5146494
Un Giorno All'improvviso,50.716633,4.6106105
So Sushi,50.685076,4.4813264
Snack Top's,50.818046,4.3929502
Makiline,50.8981766,4.3594764
Sushi Ninki,50.8220177,4.4052496
Taj Mahal,50.6856798,4.3796674
Beirut Plaza,50.718022,4.6117248
La Sultana,50.7235113,4.6349001
Yotaya,50.7935938,4.4817684
Kameha Poke,50.7156449,4.6107208
Snack L'oppem,50.8594957,4.5141147
Pizza 'n Shake,50.8297674,4.3731167
Best Fresh,50.7713494,4.5350813
Le Soleil de Marrakech,50.7123738,4.6120664
Pizzeria Avanti,50.7247572,4.5149886
Lebnan,50.793511,4.4819386
Belchicken,50.7140548,4.6106972
Bollywood Overijse,50.7938244,4.4812185
Chez Fleur,50.8184952,4.3845377
Restaurant Petra,50.71591,4.6110816
Sensei Sushi Meiser,50.8551998,4.3997163
Sushi Midori,50.71131,4.520508
Pizzeria Prezzemolo,50.8195271,4.4036521
Kikowok,50.8187443,4.3794415
Genco Pizza,50.724545,4.51557
Chamas Tacos,50.8353298,4.3088459
Les Saveurs du Liban,50.6929186,4.204404
Chamas Tacos,50.6914449,4.2033665
Friendzone,50.685546,4.3785601
Pizza Hut Delivery,50.7368303,4.2314713
Baracca,50.7143953,4.2213482
Frituur L'Orient Express,50.7315003,4.2309004
Pa Mi Pa Ella,50.809879,4.3164747
Wang,50.748233,4.2623517
Wok Style Original,50.6878477,4.3122046
Moshi Mochi,50.6917559,4.2053097
Délice du Liban,50.8009261,4.3368632
Yuan Chinese Traiteur,50.7838981,4.2925672
L'orchidee de chine,50.6910318,4.2032331
Mister Greek,50.7796134,4.2441208
Taverne Marina,50.7792024,4.2427236
Casa di Mio,50.7200815,4.1977913
In De Molen,50.7174542,4.1896792
Cicek kebab,50.8332944,4.3285403
Miam's Burger,50.8297152,4.3433057
Tamishan Sushi,50.6857678,4.3783799
New Time,50.7955185,4.312879
Mag's Burgerbar,50.7322382,4.2392777
Dolce Italia,50.691025,4.2029295
B&G,50.6969678,4.3649548
La Casa del Papino,50.7371861,4.2371978
N'Joy,50.737475,4.2374805
La Pomme,50.6881036,4.3140455
Los Gringos,50.7062156,4.1581656
Belchicken,50.73407,4.2358255
Kameha Poke,50.684566,4.374693
Les Filles D'à coté,50.706455,4.1593547
Boelekewis,50.7390346,4.2798626
Bronx Burger,50.8251788,4.366661
Bella Pizza,50.7868755,4.2699946
Boul Lauli Burger,50.683765,4.2970257
Au Fourneau de Braine,50.598553,4.1168156
Domino's Pizza,50.801666,4.2880907
Ô Thaï,50.8946729,4.3852604
Restaurant Pizzeria Bellanata,50.7315265,4.2363723
Shaka Sushi,50.6878477,4.3122046
Pizzeria d'Alessio,50.6807843,4.2283206
Soupes émois,50.687866,4.3127184
Night-Shop Delivery,50.7458809,4.3578145
Au Bon Coeur 2,50.7486146,4.2621964
Fresca,50.8448432,3.6028256
Domino's Pizza,50.8444777,3.6028311
El Gusto - Mexican Food & Grill,50.849686,3.6133509
Pitta & Grill ‘T Parkske,50.8456491,3.6096502
Sushi City,50.8429595,3.6037232
Tandoori Home,50.8420025,3.6096396
Pizza Talia Original,50.8513526,3.602487
Place 2 Eat,50.9483796,3.1296242
Donatello's Pizza,50.92098,3.2030779
'T Friet Stekkerke,50.886345,3.2379377
La Campagna,50.8319244,3.314756
Tibet Taste,50.8226515,3.2774243
Pizza Hut Delivery,50.85821,3.3144841
Ciona Pizzeria,50.8512441,3.2891807
Domino's Pizza,50.8586187,3.3151658
Dar Es Salaam,50.8505236,3.287144
Pizza Royal,50.8917936,3.427323
Pizza Di Roma,50.8468746,3.2993757
Mc Buffet,50.8875816,3.4306791
Big Bites,50.8165513,3.3500609
Mustachio Foodcorner,50.8520604,3.305516
Agency's Grillhouse,50.8343804,3.2597676
De Platse,50.88624,3.2372797
Polska Kuchnia w Belgii,50.9148106,3.4501502
Rette's Burgerbar,50.850334,3.3029273
Pizzeria Da Rony,50.8594848,3.3158276
Pizza Papa Paolo's Kuurne,50.8524973,3.286834
Pizza Leie,50.873745,3.3456118
Chez Da Fano,50.7253854,3.1952803
Pizza Papa Paolo's,50.8344074,3.27934
Mezopotamya,50.8204079,3.2843159
Sesam,50.8285082,3.2649605
Domino's Pizza,50.80927,3.1847692
Domino's Pizza,50.826454,3.2640004
O Grill,50.7253972,3.1953132
Noor Pizza,50.8078304,3.2801325
Le Samouraï,50.7434645,3.2180702
Eat & co,50.8501342,3.2702914
Fluffy Falafel,50.8315539,3.2770406
Palombino Pizzeria Napoletana,50.7405282,3.2275344
Meat Heat,50.8377906,3.2878329
Masala Express,50.8083945,3.279237
Stop By Arthus,50.7642688,3.2167653
La Cité du Bonheur,50.7528172,3.1878721
Pizza Hut Delivery,50.825749,3.2586955
The Noodle Bar,50.801063,3.2846286
Sakura,50.8083204,3.2790834
Royalfin Sushi & Kitchen,50.817287,3.2138324
Frituur Puur,50.859158,3.3153458
Jeronimo's Pizza,50.818043,3.2694068
My Pizza,50.8252362,3.2645729
Viva la Snack,50.80947,3.1851952
"Dinner&You Burgers, Grill & More",51.170444,3.8599658
Belchicken Lochristi,51.0965551,3.8335221
Pizza Heat Wachtebeke,51.1736426,3.8491631
SixtyOne,51.1687661,3.8579406
Tokcel,51.0921674,4.0255789
Pitza Service,51.102439,3.994046
Domino's Pizza,51.1037869,3.9879943
De Pyramide,51.1033817,3.9876408
Pitta Mersan,51.1038131,3.9879605
Kangei Sushi & Curry House,51.1704588,4.1423393
Pizza Hut Delivery,51.1105802,3.9824944
Umai Sushi,51.1066452,3.9875732
